# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7,2.7103262793287666,0.9834047640401374,0,100.0,-0.005493766826637133,180.0,0.0,-0.5028184360185103
 0.014131921293807699,1.7099840891811962,2.7104976595805006,0.9834047640401374,1.41319212938077,100.00000000000001,-0.005493766826637133,179.9928942094371,-0.5379201137310712,-3.657292394300383
 0.019960344975541788,1.719917843726204,2.710667632086337,0.9802695377103862,1.9960344975541788,99.99999999999997,-0.005647687969430937,179.97157795983514,-0.7197909835869701,-7.973382958185045
 0.024415585962265486,1.7298016797420017,2.710836197096856,0.9770626954184353,2.4415585962265487,100.0,-0.005804141476126396,179.936054617277,-0.876364416819633,-13.289167632793768
 0.028157342206202703,1.7396360133355682,2.7110033548626427,0.973783553389836,2.8157342206202705,100.00000000000003,-0.005963137919332099,179.88632979131026,-1.0206892387812123,-19.462567356567973
 0.03144151618375813,1.7494212606138817,2.7111691056342773,0.9704314323526599,3.1441516183758127,99.99999999999986,-0.00612468293508458,179.8224113340614,-1.1581301526102343,-26.40345413814297
 0.034399538064417874,1.7591578376839212,2.711333449662343,0.967005658020587,3.4399538064417876,100.00000000000016,-0.0062887870826407255,179.74430933899578,-1.2915211676202352,-34.048429375775186
 0.0371095955138696,1.7688461606526653,2.711496387197423,0.9635055614591532,3.71095955138696,99.99999999999986,-0.006455458368211772,179.65203613932383,-1.42257244383836,-42.34984006847794
 0.039622706144236394,1.7784866456270925,2.7116579184900993,0.9599304795280762,3.9622706144236393,100.00000000000001,-0.006624699976783983,179.5456063060534,-1.55240766380674,-51.27017368573519
 0.04197435919506323,1.788079708714182,2.7118180437909545,0.956279755309358,4.197435919506323,100.00000000000003,-0.006796519791191946,179.42503664568892,-1.6818107910071778,-60.77886533688229
 0.044190432946437416,1.7976257660209116,2.7119767633505716,0.9525527385606293,4.419043294643742,100.00000000000007,-0.006970913950857622,179.29034619757755,-1.811353886008104,-70.85033009695802
 0.04629049326332846,1.8071252336542607,2.7121340774195324,0.9487487861447772,4.629049326332845,99.99999999999976,-0.007147887927642718,179.1415562309023,-1.9414692091912642,-81.46267660240098
 0.04828976454155269,1.8165785277212076,2.7122899862484195,0.9448672625172844,4.828976454155269,100.00000000000014,-0.007327442438324771,178.97869024132385,-2.0724926690882457,-92.59682646525474
 0.0502003731531813,1.8259860643287311,2.7124444900878157,0.9409075401761873,5.02003731531813,100.00000000000013,-0.007509575856211417,178.80177394726985,-2.2046913204115786,-104.23588884834643
 0.052032167015211905,1.8353482595838098,2.712597589188304,0.9368690001477852,5.20321670152119,99.99999999999959,-0.007694279835059185,178.61083528587415,-2.3382815325828865,-116.3647026306062
 0.05379327560464394,1.844665529593422,2.712749283800466,0.9327510324562431,5.379327560464393,99.99999999999983,-0.007881554906942949,178.40590440856468,-2.473441351512217,-128.9694926765466
 0.0554905043656427,1.853938290464547,2.7128995741748847,0.928553036655813,5.5490504365642686,99.99999999999974,-0.008071392622646329,178.18701367630263,-2.6103192466371534,-142.0376061799728
 0.05712961972453931,1.8631669583041628,2.7130484605621428,0.9242744222870266,5.712961972453929,99.99999999999957,-0.00826378235530607,177.95419765447213,-2.7490403246546187,-155.55730666558355
 0.058715559673863535,1.8723519492192486,2.713195943212822,0.9199146094138536,5.871555967386352,100.00000000000053,-0.008458713458546194,177.7074931074219,-2.8897109302739263,-169.51761044204306
 0.060252592399152045,1.881493679316783,2.713342022377505,0.9154730291473987,6.025259239915203,100.00000000000009,-0.008656179418799235,177.44693899265977,-3.0324220900767336,-183.90815492329074
 0.06174443781554056,1.8905925647037443,2.7134866983067756,0.9109491241517624,6.1744437815540545,99.99999999999989,-0.008856156660984571,177.172576454701,-3.177252099711356,-198.71909128698738
 0.06319436209943415,1.8996490214871113,2.713629971251215,0.906342349176339,6.319436209943413,100.0000000000001,-0.009058634276880776,176.88444881857072,-3.3242685000109344,-213.94099600249905
 0.06460525221048319,1.9086634657738626,2.713771841461407,0.9016521716232018,6.460525221048318,100.0000000000002,-0.009263594881506455,176.5826015829628,-3.4735296804424896,-229.56479719251783
 0.06597967535273545,1.917636313670977,2.7139123091879327,0.8968780720451015,6.597967535273544,99.99999999999987,-0.009471016851365359,176.26708241305496,-3.6250860201335486,-245.58171279893122
 0.06731992693874352,1.9265679812854333,2.714051374681375,0.8920195447572018,6.73199269387435,99.99999999999959,-0.009680872395861616,175.93794113298162,-3.7789809273003843,-261.9831982482075
 0.06862806966433332,1.9354588847242098,2.714189038192316,0.8870760983470112,6.862806966433331,99.99999999999987,-0.009893141787193704,175.59522971796648,-3.935251555075458,-278.76090184264604
 0.06990596563000502,1.9443094400942853,2.71432529997134,0.882047256260877,6.990596563000501,100.00000000000082,-0.01010779901083513,175.23900228611475,-4.093929443696839,-295.9066264922135
 0.07115530296533144,1.9531200635026384,2.714460160269028,0.8769325573586745,7.115530296533144,100.00000000000063,-0.010324809955193082,174.86931508986754,-4.255040993298365,-313.4122966988042
 0.07237761806523006,1.9618911710562479,2.714593619335963,0.8717315565018782,7.2377618065230065,100.00000000000018,-0.010544146379849025,174.4862265071187,-4.4186078767538275,-331.26992992553744
 0.0735743142918137,1.9706231788620923,2.7147256774227277,0.8664438251290142,7.3574314291813705,100.00000000000018,-0.010765771976695641,174.08979703199617,-4.584647368885497,-349.47161165611897
